ensembl,gene_name,naive,4h,12h,24h
ENSMUSG00000029762,Akr1b8,0,0.013643534,0.062171631,0.198744682
ENSMUSG00000029763,Exoc4,24.58491503,21.17448542,44.87809642,32.34175429
ENSMUSG00000029765,Plxna4,0.048429528,0.057208649,0.023514031,0.012866344
ENSMUSG00000029766,1700012A03Rik,0,0,0.032308835,0
ENSMUSG00000029767,Calu,41.00695388,74.77745665,69.39778647,83.46113653
ENSMUSG00000029769,Ccdc136,0.299260198,0.080003434,0.055794432,0.089836548
ENSMUSG00000029771,Irf5,5.093735611,4.961742604,3.925592785,5.767695211
ENSMUSG00000029772,Ahcyl2,27.88964149,42.5975756,28.23381384,27.12469083
ENSMUSG00000029775,Klhdc10,11.38793381,14.63571927,17.4596086,20.98242939
ENSMUSG00000029776,Hibadh,23.89359513,32.01022328,44.94841865,37.96173451
ENSMUSG00000029777,Gars,48.2065197,213.5447738,151.0818718,152.4680639
ENSMUSG00000029778,Adcyap1r1,0.01898726,0.016110655,0.00438191,0.007371214
ENSMUSG00000029780,Nt5c3,37.56384473,40.34520529,47.44389991,45.10966274
ENSMUSG00000029781,Fkbp9,0.079939224,0.281364704,0.091118324,0.12753424
ENSMUSG00000029782,Tmem209,32.99019278,42.95877839,44.56594844,48.97346536
ENSMUSG00000029784,Ssmem1,0.038185282,0.013859617,0.223518142,0.258123613
ENSMUSG00000029787,Avl9,26.54316681,29.85660855,20.33480972,18.69325557
ENSMUSG00000029788,Cpa5,0,0,0,0
ENSMUSG00000029790,Cep41,10.40915049,11.58238826,7.713940893,7.97755608
ENSMUSG00000029797,Sspo,0.033678967,0.008912189,0.04194159,0.342192909
ENSMUSG00000029798,Herc6,20.38043134,6.45861378,8.913166637,14.20647612
ENSMUSG00000029802,Abcg2,4.350666043,1.458987828,2.439231146,4.870936613
ENSMUSG00000029804,Herc3,101.1992349,45.26088961,52.57070566,39.06485753
ENSMUSG00000029810,Tmem176b,2.664333632,0.590832358,0.72033649,0.648152652
ENSMUSG00000029811,Aoc1,0.006051149,0,0,0
ENSMUSG00000029813,Doxl1,0,0,0,0
ENSMUSG00000029814,Igf2bp3,2.447004126,4.880252688,2.319385483,2.934301755
ENSMUSG00000029815,Malsu1,15.17167604,18.31456392,14.02235178,16.69818461
ENSMUSG00000029816,Gpnmb,0.560586161,0.727984966,0.404776142,0.407118298
ENSMUSG00000029817,Tra2a,39.36781378,113.439755,71.12092812,96.37273711
ENSMUSG00000029819,Npy,0,0,0,0
ENSMUSG00000029821,Gsdme,2.228620145,8.96579145,4.425794974,5.329700619
ENSMUSG00000029822,Osbpl3,0.592377674,0.624972321,0.910530667,3.183514987
ENSMUSG00000029823,Luc7l2,78.63973712,139.5387965,81.5530623,86.67617301
ENSMUSG00000029826,Zc3hav1,116.4916254,124.4144309,127.2603818,116.605835
ENSMUSG00000029828,4921507P07Rik,0.727504349,0.705275951,0.604193597,0.928876535
ENSMUSG00000029829,Tmem213,0,0.031825761,0,0
ENSMUSG00000029830,Svopl,0.823205408,0.834596258,0.343362079,0.291001485
ENSMUSG00000029831,Npvf,0,0,0,0
ENSMUSG00000029832,Nfe2l3,4.091649092,4.96326829,2.745645677,2.697988805
ENSMUSG00000029833,Trim24,20.00382249,31.06855985,18.71436712,22.09508936
ENSMUSG00000029836,Cbx3,108.9839885,64.28116955,137.3239699,221.189098
ENSMUSG00000029838,Ptn,0.01876699,0.05372582,0.035138799,0.005808301
ENSMUSG00000029840,Mtpn,45.56148784,65.86140844,65.38528177,61.26310069
ENSMUSG00000029843,Slc13a4,0.661287538,0.756840378,0.486924078,0.475094215
ENSMUSG00000029844,Hoxa1,0.057527792,0.063108501,0.037059878,0.045056642
ENSMUSG00000029847,Slc23a4,1.014569498,1.594124972,0.561007054,0.689878677
ENSMUSG00000029848,Stra8,0.094751173,0.062018341,0.083564006,0.09455647
ENSMUSG00000029851,Tcaf2,0.006685669,0,0,0
ENSMUSG00000029859,Epha1,2.173122262,2.811474372,1.09986136,0.948894626
ENSMUSG00000029860,Zyx,84.2754383,76.71510662,85.16160171,79.70530641
ENSMUSG00000029861,Fam131b,0.059424906,0.244235488,0.10809918,0.180425818
ENSMUSG00000029862,Clcn1,0.416005453,0.667180661,0.737728025,0.722839836
ENSMUSG00000029863,Casp2,37.19239938,33.03092405,38.91713686,40.59040845
ENSMUSG00000029864,Gstk1,5.69231551,1.092924988,4.457682171,6.141491654
ENSMUSG00000029865,Sval1,0,0,0,0
ENSMUSG00000029866,Kel,0.115464591,0.101136368,0.116451982,0
ENSMUSG00000029867,Llcfc1,0,0,0,0
ENSMUSG00000029868,Trpv6,0.716278433,0.493702129,0.514605718,0.450122959
ENSMUSG00000029869,Ephb6,9.589409398,2.845407554,8.116263658,5.951528356
ENSMUSG00000029875,Ccdc184,0.114822214,0.188493437,0.149074352,0.102002934
ENSMUSG00000029882,2210010C04Rik,0.85699273,0.588924872,0.295280246,0.273650844
ENSMUSG00000029883,1700074P13Rik,0.052509806,0.011768031,0.030234711,0
ENSMUSG00000029885,Moxd2,0.016618684,0,0.014891053,0.016413553
ENSMUSG00000029909,Prss37,0,0.016214327,0.014617135,0
ENSMUSG00000029910,Mad2l1,5.838982233,5.550516252,8.909777007,54.70025167
ENSMUSG00000029911,Ssbp1,33.90638521,55.06977898,79.94852132,83.27187121
ENSMUSG00000029913,Prdm5,0.291160959,0.699537183,0.225856199,0.662679082
ENSMUSG00000029915,Clec5a,0.044649301,0.017849085,0.027986916,0.008820116
ENSMUSG00000029916,Agk,18.60443747,27.22481001,25.41904605,25.92433946
ENSMUSG00000029917,Qrfprl,0,0,0,0
ENSMUSG00000029918,Mrps33,33.37911777,48.25543973,72.7896708,65.76461642
ENSMUSG00000029919,Hpgds,1.856514993,1.84672872,0.761412583,1.258116341
ENSMUSG00000029920,Smarcad1,30.00350829,60.84021848,42.707602,45.03124409
ENSMUSG00000029922,Mkrn1,39.80080732,42.15467384,41.87808899,37.00109232
ENSMUSG00000029923,Rab19,12.62024604,3.521882842,5.170503092,6.645250817
ENSMUSG00000029924,Slc37a3,22.35884942,29.58482078,14.58262056,14.04799625
ENSMUSG00000029925,Tbxas1,7.52462393,6.226172792,4.22043067,5.058738824
ENSMUSG00000029992,Gfpt1,15.28331706,23.43825257,18.13568077,17.65471799
ENSMUSG00000029993,Nfu1,37.0844484,39.37624759,50.62551853,52.95883199
ENSMUSG00000029994,Anxa4,4.30846816,4.14820279,5.450733253,7.430343628
ENSMUSG00000029998,Pcyox1,6.573303912,5.692145752,13.45506107,11.70400168
ENSMUSG00000029999,Tgfa,0.80760293,0.6517503,0.289306059,0.340410788
ENSMUSG00000030000,Add2,0.150065687,0,0.013207743,0.00760042
ENSMUSG00000030001,Figla,0,0,0,0
ENSMUSG00000030002,Dusp11,97.6806838,108.1385484,91.99171617,83.42600138
ENSMUSG00000030004,Nat8,0,0,0,0
ENSMUSG00000030007,Cct7,108.7689951,272.839706,322.5315338,311.947324
ENSMUSG00000030008,Pradc1,8.913950411,20.24439316,14.68968992,15.35783454
ENSMUSG00000030016,Zfp638,84.48679983,97.74190339,76.15226177,74.18128901
ENSMUSG00000030017,Reg3g,0,0,0,0
ENSMUSG00000030019,Fbxl14,42.31136162,27.58643451,32.62542267,34.53962719
ENSMUSG00000030020,Prickle2,0.048629467,0.078461349,0.020250404,0.038352084
ENSMUSG00000030022,Adamts9,0.495956949,0.38998349,0.237249582,0.288383189
ENSMUSG00000030029,Lrig1,13.5583306,34.99177467,29.57641606,40.14896949
ENSMUSG00000030030,1700003E16Rik,0,0,0,0.023179142
ENSMUSG00000030031,Kbtbd8,7.063678451,14.93728381,8.482966385,8.583490854
ENSMUSG00000030032,Wdr54,0.075001943,0.094062909,0.201524882,0.419180767
ENSMUSG00000030034,Ino80b,17.23126414,15.99590378,22.16415318,16.74163064
ENSMUSG00000030035,Wbp1,26.83758199,14.36787026,13.63142576,15.31865108
ENSMUSG00000030036,Mogs,49.51531866,90.90591923,103.0434916,121.0865898
ENSMUSG00000030037,Mrpl53,12.02488689,17.43130407,24.36205943,27.3579462
ENSMUSG00000030041,M1ap,0.51024744,1.431878182,0.448312682,0.83768624
ENSMUSG00000030042,Pole4,58.06948325,111.4260911,104.8722509,101.3821713
ENSMUSG00000030043,Tacr1,0.129996267,0.16733048,0.094192655,0.089836614
ENSMUSG00000030045,Mrpl19,17.02952462,35.69339078,37.29689496,46.48628685
ENSMUSG00000030046,Bmp10,0,0,0,0
ENSMUSG00000030047,Arhgap25,47.94843031,27.60830518,25.63318339,22.45189194
ENSMUSG00000030048,Gkn3,0,0,0,0
ENSMUSG00000030049,Gkn2,0,0,0,0
ENSMUSG00000030050,Gkn1,0,0,0,0
ENSMUSG00000030051,Aplf,4.676560536,3.899355385,5.749369742,8.626798684
ENSMUSG00000030054,Gp9,0.234029921,0.273606745,0.176434936,0.040771035
ENSMUSG00000030055,Rab43,6.626557299,9.915715713,8.773454427,8.392572827
ENSMUSG00000030056,Isy1,59.40481751,185.5351167,128.8309571,128.9649771
ENSMUSG00000030057,Cnbp,292.1551856,620.7909105,483.780971,483.6366225
ENSMUSG00000030058,Copg1,61.62105986,67.57819589,53.77154531,53.25175761
ENSMUSG00000030059,Tmf1,30.95021253,44.717736,31.72495307,31.2774351
ENSMUSG00000030060,Hmces,14.11601255,27.69319174,17.11671854,18.20299282
ENSMUSG00000030061,Uba3,28.54778855,52.81758425,54.75667799,52.66254734
ENSMUSG00000030062,Rpn1,66.6653435,133.4308128,195.48229,207.9057798
ENSMUSG00000030064,Frmd4b,5.244446651,5.58647703,1.405172123,1.331065998
ENSMUSG00000030067,Foxp1,202.6320931,258.4935928,264.7196135,236.6483022
ENSMUSG00000030068,Gm20696,10.73449157,6.004949828,6.250993335,4.797586721
ENSMUSG00000030069,Prok2,0,0,0,0
ENSMUSG00000030074,Gxylt2,0.148948112,0.148662183,0.085363642,0.089072601
ENSMUSG00000030075,Cntn3,0.388714444,0.497932103,0.287422637,0.24949511
ENSMUSG00000030077,Chl1,0.040063739,0.006713096,0.001678196,0.003697137
ENSMUSG00000030079,Ruvbl1,24.77324799,102.2105311,113.08499,101.481569
ENSMUSG00000030082,Sec61a1,70.12290572,127.8288883,106.5882441,119.7137996
ENSMUSG00000030083,Abtb1,23.18277067,17.84291213,21.07197794,15.80280689
ENSMUSG00000030084,Plxna1,1.834155967,3.790952463,4.207965238,4.017402839
ENSMUSG00000030086,Chchd6,1.228732993,2.305532981,3.82056904,7.519603315
ENSMUSG00000030087,Klf15,0.017916443,0,0.024231429,0.007000749
ENSMUSG00000030088,Aldh1l1,0.353447742,0.021675627,0.304180803,0.383460847
ENSMUSG00000030089,Slc41a3,1.668995605,0.362616316,0.940730692,1.041094825
ENSMUSG00000030091,Nup210,170.29771,106.2783967,119.2817542,140.479361
ENSMUSG00000030092,Cntn6,0,0.005781488,0,0
ENSMUSG00000030093,Wnt7a,0,0,0,0
ENSMUSG00000030094,Xpc,16.27557409,13.01781598,13.25418668,11.8635758
ENSMUSG00000030095,Tmem43,36.02032609,27.69012934,26.65268244,23.37781099
ENSMUSG00000030096,Slc6a6,35.93730001,36.01251835,40.11176387,54.18064967
ENSMUSG00000030098,Grip2,3.349319054,4.943669971,2.163020606,2.744667585
ENSMUSG00000030101,Sumf1,11.4016482,7.473892101,9.413615963,10.87133434
ENSMUSG00000030102,Itpr1,31.90812038,20.13649793,21.85866646,27.07880817
ENSMUSG00000030103,Bhlhe40,2.314020578,19.20879232,11.07161788,27.71069965
ENSMUSG00000030104,Edem1,96.98598856,53.16511336,60.14457661,87.26875107
ENSMUSG00000030105,Arl8b,25.94424187,43.56049942,47.19732031,51.29814416
ENSMUSG00000030107,Usp18,24.01889567,9.859442065,11.40097825,12.15878038
ENSMUSG00000030108,Slc6a13,0.020333025,0,0.012978489,0.040736308
ENSMUSG00000030109,Slc6a12,0.047017227,0.009353526,0,0
ENSMUSG00000030110,Ret,0.074304624,0.041458109,0.027747556,0.015941799
ENSMUSG00000030111,A2m,0,0,0,0
ENSMUSG00000030114,Klrg1,0.139480084,0.033250918,0.046426399,0
ENSMUSG00000030116,Mfap5,0.520874079,0.365183492,0.246592983,0.366408897
ENSMUSG00000030117,Gdf3,0.569381589,0.480856393,0.629814798,0.30187172
ENSMUSG00000030120,Mlf2,41.37047108,55.38988072,101.871523,94.14960947
ENSMUSG00000030122,Ptms,8.28551777,11.03271,40.20758972,58.7739845
ENSMUSG00000030123,Plxnd1,1.701429185,2.89354169,1.499691953,2.565062266
ENSMUSG00000030124,Lag3,0.785967349,1.295469357,10.44899063,20.43342909
ENSMUSG00000030125,Lrrc23,7.959511267,0.66059882,0.313661616,0.261656675
ENSMUSG00000030126,Tmcc1,18.00839161,18.06352934,16.22364239,13.99691583
ENSMUSG00000030127,Cops7a,33.39860978,88.7294531,65.65993404,70.82632542
ENSMUSG00000030131,Mug2,0.003074375,0,0,0
ENSMUSG00000030134,Rasgef1a,0.341205386,1.842440424,2.917340489,1.841201628
ENSMUSG00000030137,Tuba8,0.01974378,0.05687453,0.05637638,0.125325504
ENSMUSG00000030138,Bms1,27.59272101,58.60429838,51.55176563,60.23857098
ENSMUSG00000030142,Clec4e,0.120596925,0.31741067,0.155490564,0.231791146
ENSMUSG00000030143,Gm8882,0,0,0,0
ENSMUSG00000030144,Clec4d,0.140552039,0.489062101,0.188242596,0.121530659
ENSMUSG00000030145,Zfp248,1.809342511,1.95104226,2.098834426,3.147614196
ENSMUSG00000030147,Clec4b1,0.173905351,0.07131292,0.059666576,0.029015175
ENSMUSG00000030148,Clec4a2,1.759579492,2.19075714,1.446740571,0.733914541
ENSMUSG00000030149,Klrk1,17.3554694,12.09345886,5.192824359,10.89833844
ENSMUSG00000030154,Klrb1f,0.902242572,0.173461052,0.102239498,0.373662839
ENSMUSG00000030155,Clec2e,0.007260782,0.03114715,0.028729228,0.014691739
ENSMUSG00000030156,Cd69,125.4697104,539.5974673,139.25843,127.3950982
ENSMUSG00000030157,Clec2d,259.4114599,273.2236376,237.2147866,162.5447869
ENSMUSG00000030158,Clec12b,0,0,0.032572812,0
ENSMUSG00000030159,Clec1b,0.334613923,0.078847961,0.006575693,0.149116457
ENSMUSG00000030160,Tmem52b,0.201041674,0.171583569,0.120929316,0.094179166
ENSMUSG00000030161,Gabarapl1,2.505119589,18.81814513,27.78865774,32.21436345
ENSMUSG00000030162,Olr1,0.11332717,0.559005365,0.241909044,0.2040163
ENSMUSG00000030165,Klrd1,242.4213613,163.7445967,154.6575948,122.2075028
ENSMUSG00000030166,Rad52,23.84208333,20.20047318,20.73770757,20.72364695
ENSMUSG00000030167,Klrc1,1.136170879,2.868206118,7.759926624,11.55640536
ENSMUSG00000030168,Adipor2,27.95664823,53.52486216,39.86455731,40.48540552
ENSMUSG00000030170,Wnt5b,1.908456031,0.511758249,0.592669523,0.924973133
ENSMUSG00000030172,Erc1,4.638755858,6.112109228,6.66207361,7.572757996
ENSMUSG00000030173,Klra5,0.064022961,0.046433762,0.020822737,0.023170087
ENSMUSG00000030177,Ccdc77,10.18627806,11.04117182,12.2777744,14.81666175
ENSMUSG00000030178,Klra13-ps,1.020930213,0.382577468,0.060412427,0.024117057
ENSMUSG00000030180,Kdm5a,73.5718814,68.2288136,55.3685322,53.17429913
ENSMUSG00000030187,Klra2,0.720391632,0.315969358,0.310648583,0.216353009
ENSMUSG00000030188,Magohb,11.01193419,41.8288801,43.87839475,54.15371883
ENSMUSG00000030189,Ybx3,11.3875508,168.9009784,223.4528259,284.9047511
ENSMUSG00000030194,Tas2r116,0,0,0,0
ENSMUSG00000030196,Tas2r103,0,0,0,0
ENSMUSG00000030199,Etv6,7.975354756,6.851195687,8.441264936,14.03529415
ENSMUSG00000030200,Bcl2l14,0.421554897,0.044663845,0.289901125,0.367257555
ENSMUSG00000030201,Lrp6,18.06607858,18.2828291,17.08372857,15.1785077
ENSMUSG00000030203,Dusp16,2.269249972,7.422572775,4.055028397,4.419277935
ENSMUSG00000030204,Ddx47,49.91576897,72.00311921,59.48521944,65.26814572
ENSMUSG00000030205,Gprc5d,0,0,0,0
ENSMUSG00000030206,Gsg1,0,0.081108757,0.041874254,0.024659433
ENSMUSG00000030207,Fam234b,8.184408902,4.020647541,4.137267415,6.446368301
ENSMUSG00000030208,Emp1,0.498166094,1.715177535,0.551413628,0.324128498
ENSMUSG00000030209,Grin2b,0.021309585,0.031445075,0.015898225,0.02403999
ENSMUSG00000030213,Atf7ip,79.16096541,50.10143183,49.22625737,41.16901425
ENSMUSG00000030214,Plbd1,2.74182433,1.139741329,0.512955949,0.53524649
ENSMUSG00000030216,Wbp11,60.49321771,67.46130005,58.85148345,72.05528355
ENSMUSG00000030217,Art4,7.485159985,2.365526233,2.188371933,2.279820068
ENSMUSG00000030218,Mgp,0.718935409,0.265608947,0,0.409064404
ENSMUSG00000030219,Erp27,3.150458467,2.045489811,1.230133733,1.020801397
ENSMUSG00000030220,Arhgdib,830.9695852,296.5386819,615.3996211,559.7659186
ENSMUSG00000030222,Rerg,0.063958833,0,0.06111054,0.031654424
ENSMUSG00000030223,Ptpro,3.177941444,1.97290599,1.087893757,1.078130401
ENSMUSG00000030224,Strap,42.35041615,112.7951246,94.776529,106.3086655
ENSMUSG00000030225,Dera,20.42630198,23.4206228,29.20739953,36.01961416
ENSMUSG00000030226,Lmo3,0,0,0,0.004120757
ENSMUSG00000030228,Pik3c2g,0.09365642,0.080901843,0.041510602,0.022131157
ENSMUSG00000030230,Plcz1,0,0,0,0
ENSMUSG00000030231,Plekha5,20.99129897,27.93377775,21.93163611,22.95940702
ENSMUSG00000030232,Aebp2,59.08232399,97.04439658,74.73922276,79.99447333
ENSMUSG00000030235,Slco1c1,0,0,0,0
ENSMUSG00000030236,Slco1b2,0.305740137,0.283837023,0.023509278,0.075963821
ENSMUSG00000030237,Slco1a4,0.026160824,0.014287334,0,0
ENSMUSG00000030243,Recql,55.35250056,51.1497522,40.92968936,51.48809001
ENSMUSG00000030244,Gys2,0.006095593,0.006420073,0,0.016489052
ENSMUSG00000030245,Golt1b,11.22151269,27.60839845,22.99632069,30.27163152
ENSMUSG00000030246,Ldhb,5.964832394,3.591225484,11.50861075,17.45244961
ENSMUSG00000030247,Kcnj8,0.112248791,0.123653274,0.182434809,0.106344377
ENSMUSG00000030249,Abcc9,0.069044969,0.068979205,0.028759007,0.047737563
ENSMUSG00000030254,Rad18,9.771883151,14.9098432,12.15350694,28.38228652
ENSMUSG00000030255,Sspn,0.041953149,0.161899849,0.083118635,0.045854832
ENSMUSG00000030256,Bhlhe41,0.264386927,0.333109619,0.183199749,0.109398901
ENSMUSG00000030257,Srgap3,0.820571328,3.09749683,5.785540145,5.709953623
ENSMUSG00000030259,Rassf8,0.287374797,0.508788264,0.839393767,1.308019164
ENSMUSG00000030263,Lrmp,69.41151008,52.24865466,94.83690968,186.2772437
ENSMUSG00000030264,Thumpd3,47.95302541,124.5147943,82.82731049,75.23359196
ENSMUSG00000030265,Kras,43.78079546,107.2129802,49.90407257,31.7799314
ENSMUSG00000030268,Bcat1,1.387948807,81.40552826,66.48619538,74.39192072
ENSMUSG00000030269,Mtmr14,18.78572767,22.94071139,21.09118475,23.71992405
ENSMUSG00000030270,Cpne9,0.480818232,0.705666863,0.277853345,0.271533051
ENSMUSG00000030271,Ogg1,9.438549563,10.79127932,13.83006434,15.08304643
ENSMUSG00000030272,Camk1,2.175304373,2.525556402,1.302388407,1.717877283
ENSMUSG00000030275,Etnk1,49.60121617,51.50343493,54.00486578,48.67504355
ENSMUSG00000030276,Ttll3,17.46106149,14.65698668,8.495250033,7.993434066
ENSMUSG00000030278,Cidec,0.03268026,0.111382001,0.008249319,0.078533796
ENSMUSG00000030279,C2cd5,16.09428268,11.66134153,13.6090271,14.97275363
ENSMUSG00000030281,Il17rc,0.138713687,0.450557328,0.699888033,0.331766854
ENSMUSG00000030282,Cmas,28.47214157,33.16938969,35.58093405,34.27846529
ENSMUSG00000030283,St8sia1,21.86613812,12.55904898,22.10539924,19.33538892
ENSMUSG00000030284,Creld1,3.031787525,3.857048837,4.837740034,3.715032315
ENSMUSG00000030286,Emc3,29.8775424,42.01515208,41.20744561,47.59009534
ENSMUSG00000030287,Itpr2,59.87195075,20.25658133,21.27257893,19.60847098
ENSMUSG00000030291,Med21,27.43183592,51.82503302,58.06265776,49.68470093
ENSMUSG00000030292,Smco2,0,0,0,0
ENSMUSG00000030298,Sec13,67.8287103,114.6226694,135.3584278,128.7707126
ENSMUSG00000030301,Ccdc91,12.51712307,8.532847093,10.82133021,12.43085771
ENSMUSG00000030302,Atp2b2,0.13205371,0.126414248,0.084698687,0.095958438
ENSMUSG00000030303,Far2,1.759696863,2.597649654,1.177146819,1.192381976
ENSMUSG00000030304,Ergic2,63.73909508,119.9306856,90.60911692,102.8100238
ENSMUSG00000030306,Tmtc1,0.031668212,0.082381032,0.05792826,0.069720205
ENSMUSG00000030307,Slc6a11,0,0,0,0
ENSMUSG00000030309,Caprin2,5.945159656,6.833293256,7.011422267,7.592782875
ENSMUSG00000030310,Slc6a1,1.661442754,0.924401041,0.599015313,0.509410423
ENSMUSG00000030313,Dennd5b,1.760722711,0.824610348,0.748007536,0.800059566
ENSMUSG00000030314,Atg7,13.62873213,22.56140905,17.525443,17.06120466
ENSMUSG00000030315,Vgll4,49.90547392,104.8352528,72.99871779,47.5290642
ENSMUSG00000030316,Tamm41,18.54928266,30.22360564,27.75977367,41.17376606
ENSMUSG00000030317,Timp4,0.047064762,0.041213507,0.038954758,0.030287756
ENSMUSG00000030319,Cand2,2.34481964,2.966024942,2.356757149,3.167881942
ENSMUSG00000030321,Efcab12,0.132484516,0.246572949,0.21048278,0.441819378
ENSMUSG00000030322,Mbd4,5.787990152,4.171128753,6.716150358,10.90239714
ENSMUSG00000030323,Ift122,1.839468969,1.231285931,2.517863738,2.760419098
ENSMUSG00000030324,Rho,0.003383832,0.044450865,0.119704015,0.056220119
ENSMUSG00000030325,Klrb1c,1.391367788,0.211082977,0.138579814,0.045796276
ENSMUSG00000030327,Necap1,14.13011492,29.23446921,14.5111374,12.7075563
ENSMUSG00000030329,Pianp,4.162766094,3.814294127,1.766350015,2.832563495
ENSMUSG00000030330,Ing4,38.23943011,32.30057794,31.93691736,26.54293966
ENSMUSG00000030335,Mrpl51,27.11912605,54.75386532,89.91942416,107.946023
ENSMUSG00000030336,Cd27,248.6680901,387.0636161,258.3672849,200.5917708
ENSMUSG00000030337,Vamp1,28.32599671,22.85707422,15.39610269,16.38461457
ENSMUSG00000030339,Ltbr,0.138769059,0.456771262,0.036912401,0.042841918
ENSMUSG00000030340,Scnn1a,0.020389097,0.180956338,0.054854306,0.054458699
ENSMUSG00000030341,Tnfrsf1a,19.3789558,21.89926642,14.96386862,15.2507166
ENSMUSG00000030342,Cd9,14.22540557,41.2557627,47.6112718,33.04320516
ENSMUSG00000030344,Akap3,0.00558929,0.017465891,0.028418529,0.015233718
ENSMUSG00000030345,Dyrk4,0.673871209,0.052824675,0.019934701,0.154743532
ENSMUSG00000030346,Rad51ap1,2.57242721,2.207069943,5.537028939,63.4368895
ENSMUSG00000030347,D6Wsu163e,15.10951263,19.87678685,14.31187298,15.89196375
ENSMUSG00000030350,Prmt8,0.083090064,0.149128395,0.061458935,0.045142676
ENSMUSG00000030351,Tspan11,0,0,0.037482658,0
ENSMUSG00000030352,Tspan9,30.90547762,9.101477226,3.746493325,7.03647482
ENSMUSG00000030353,Tead4,0,0,0,0
ENSMUSG00000030357,Fkbp4,62.62984188,151.5854846,228.3321808,203.8534728
ENSMUSG00000030359,Pzp,0,0.003517973,0.065019199,0.014589508
ENSMUSG00000030361,Klrb1a,1.771454784,0.696984309,0.576225364,0.464567137
ENSMUSG00000030363,Clec2j,0,0,0,0.042697964
ENSMUSG00000030364,Clec2h,0.438221702,0.361584393,0.175765714,0.171496475
ENSMUSG00000030365,Clec2i,35.61644878,25.19057224,28.22952504,19.83522521
ENSMUSG00000030366,Ceacam12,0.409329642,0.237069546,0.148551014,0.171026462
ENSMUSG00000030368,Ceacam11,0,0,0,0
ENSMUSG00000030373,Psg28,0.008718161,0,0,0
ENSMUSG00000030374,Strn4,75.76335645,91.0231552,54.69083636,52.91420021
ENSMUSG00000030376,Slc8a2,0.020898367,0.051753309,0.013126533,0.024063864
ENSMUSG00000030378,Sult2a8,0,0.25201337,0,0.30085899
ENSMUSG00000030380,Mzf1,1.208119496,1.39417293,1.291140128,1.137911136
ENSMUSG00000030382,Slc27a5,0.269762353,0.064280255,0.19531369,0.161557937
ENSMUSG00000030385,2900092C05Rik,0,0,0,0
ENSMUSG00000030386,Zfp606,6.887322502,6.626393537,6.760762593,6.750167214
ENSMUSG00000030393,Zik1,0.89587017,1.167183947,1.582456497,3.031220016
